Review,Class
"Desde que vivo en Bogotá, es casi el paseo obligado para amigos y/o familiares que vienen a darse una vuelta por la capital. Admito con vehemencia que el centro tiene una magia que envuelve y a la que quedas supeditado cuando recorres sus estrechas y antiguas calles, cuando admiras la arquitectura de La Candelaria, cuando haces una parada para entrar al Museo del Oro, cuando miras hacia el oriente y ves cómo los cerros arropan esta ciudad. Realmente caminarla vale la pena porque encuentras en cada esquina alguna obra, situación, persona que te engancha, y adicionalmente, la seguridad está más que garantizada en este sector. Evidentemente si bajas después de la carrera décima hay que tener cuidado, pero en general es una visita con carácter obligatorio para quien venga a esta ciudad.¡Saludos!",5
"Estuvimos en el hotel del 10-15 de diciembre en el cual tuvimos una estancia tranquila, nos hospedamos en el piso 11, la recamarista Bertha muy amable y siempre atendiendo nuestras necesidades, el desayuno bufete es malo, pero siempre encontrarás huevos y café para desayunar, la alberca del hotel a simple vista se veía limpia sin embargo nadar y estar en las orillas se puede percibir un olor desagradable por falta de limpieza, el hotel está en remodelación al menos en el piso que estuvimos por lo que se escuchan ruidos y golpeteos de la gente que está trabajando, está cerca de un punto con internet wifi, y el turibis pasa justo frente al hotel y te deja de regreso frente a él, la zona es tranquila. Si el objetivo es únicamente utilizarlo para descansar este hotel es la opción",3
"Es un requisito de turista para visitar todos los sitios antiguos de Hemingway si eres un aficionado de Hemingway. Las bebidas son razonables. El lugar está siempre concurrido con turistas, así que el servicio es pésimo. La piedra paseo está lleno de gente pidiendo dinero...por diferentes medios. Mi consejo es que es tomar su fotografía tomada bajo el signo, se asoma a la puerta y caminar por la calle y caminar por la plaza y ver la arquitectura. Caro, pésimo servicio, productos globales y por debajo, que debe ser seguramente propiedad del gobierno. Si tienes tiempo limitado no pierdas!Más",2
"Ya conocemos el hotel, no es nuestra primera visita, y cada vez es mejor!!!!! Desde las instalaciones y mobiliario (renovado), hasta el trato personalizado y total atenciòn en tus necesidades y deseos.
El personal, te hace sentir bienvenido en todo momento con una sonrisa y total actitud, muchas gracias a los chicos de Ciao, Mayra, Adriàn y a nuestro Chef Juan Carlos y a Alex por todas sus atenciones.
El ambiente es super, tienes actividades todo el dìa, los eventos especiales son un plus a tu estancia y la comida es deliciosa.
Solo nos falto el jacuzzi cerca del àrea infantil, no estuvo en servicio.
Muchas Gracias a todos!!!! Y Que Viva El Rock & Roll",5
"Esta fue una de las mejores cosas que he hecho en mi vida. Mi novia y yo viajamos a Colombia desde Irlanda a principios de 2020 y ¡esto fue lo más destacado! Es un desafío y recomendamos tener un nivel de condición física decente para disfrutarlo adecuadamente con un mínimo de dolor, pero lo haga o no, las vistas son magníficas y la experiencia cultural de la exposición al pueblo Tayuna es fascinante. Nuestro guía y traductor, Gabriel José y Gustavo Pacheco, fueron excelentes en lo que hicieron, muy experimentados, informados y atentos. Cuando mi novia se enfermó el día 2, fue un gran apoyo y cariño, ofreciéndose a llevar sus cosas y consejos sobre diferentes remedios, lo que significa que nunca tuvimos que preocuparnos por nada. En general, una experiencia inolvidable con Expotur, los recomendaría al 100% a ellos y a los guías Gabriel José y Gustavo Pacheco.",5
"5:30 significaba reserva_nus 06:30. Polícia de no de humo significaba smoking de asegurarse en cualquier lugar. Cuando nos quejamos ignorado entonces estábamos y la persona que me dieron un cenicero. Tomó 15 minutos para las Ciencias Beverage stains (e.g. coffee or orange. Sobrevalorado. La persona...de reservas inepto de época Edith. en un lugar no busca la pena el dinero vale.

5:30 reserva significaba 6:30. Política de no fumar significaba que fumar en cualquier sitio. Cuando nos quejamos nos Ignoran y la persona fue dado un cenicero. tardó 15 minutos para las bebidas. Sobrevalorado. Las reservas persona Edith era inútiles. Ir a otro lugar no vale la pena el dinero.Más",1
"Bien en cuanto servicio del hotel, en el restaurante con algunos detalles, si , no cuentan con algún alimento retírenlo de la carta, pero no engañen a los huéspedes. En lo personal y hablo de mi ya no consumo a gusto cuando  se dan estas situaciones",4
nada aparte el espectaculo de el canonazo de las 2100 pm  nada de ver solo la vista de la bahia de la habana,2
"Realmente bonito, merece la pena perderse por todas sus calles y recorrer cada uno de sus rincones.Los colores y el ambiente de la ciudad amurallada enamoran",5
"Vale la pena subir, o en coche o en el funicular. El monumento es espectacular pero la vista de la ciudad es inigualable.",5
"Un largo día, pero vale la pena, desde el momento en que nos recogieron en 5,20 am de la guía Alfonso no podían hacer más por hacernos sentir bienvenidos y disfrutar del día.Chichen Itza es bien vale la pena ver, almuerzo y bebidas de muchos",5
"Un lugar muy agradable para ver en Bogotá. La vista es increíble y el cable hasta la cima es genial. Es un poco pequeña, así que espera a ser exprimir un poco. Además de una tienda de souvenirs o restaurantes caros, no hay mucho que hacer en la parte superior. La iglesia está bien. Quizás un domingo es más impresionante.",4
"Sin lugar a dudas, una apuesta segura para alojarte en La Habana, y evitar sorpresas desagradables en relación al standard de calidad mínimo. Se trata de un edificio de nueva construcción, ubicado en Parque Central, centro neurálgico de La Habana. Junto a La Habana Vieja, el Capitolio, Paseo del Prado, etc. Puedes ir andando a prácticamente la mayoría de puntos de interés para el turista. En la puerta puedes encontrar todo tipo de medios de transporte (taxi oficial, taxi particular, vehículos históricos, taxi moto, taxi bici, autobús panorámico, etc....). En definitiva, la ubicación es inmejorable.  El edificio, en su interior, simula un antiguo edificio colonial, con sus columnas, maderas nobles, etc. Muy muy limpio y bien refrigerado. Puede pasar perfectamente este hotel por…",4
"Este hotel está situado en el corazón del Parque Central de La Habana Vieja. Hay dos torres uno es el moderno y el otro el clásico y ambos tienen tejados bares y piscinas. Elegante, clásico. De lejos, uno de los mejores hoteles del momento y tan duro para reservar una habitación en este. El servicio es impecable y personal. Había algunos problemas que encuentro con el aire acondicionado no funcionaba en algunas habitaciones y en el vestíbulo. Fue incómodo. Pero se desviven por hacerte sentir cómodo. Hay 4 restaurantes para comer si no te apetece salir, y mi favorito es el buffet de desayuno es uno de los mejores de La Habana. El bar del vestíbulo es genial para el entretenimiento, las bebidas, música en vivo impresionante! Sí, me encanta que todo el mundo es muy emocionados de…",5
"El hotel es un poco antiguo claro que considerando la situacion de cuba no esta mal, la ubicacion es muy buena, y la atencion en su bar excelente nos recibio el barman con una actitud muy amable comentandonos que nos enseñaria a preparar nuestros mojitos y dejarnos hacerlo a nuestro gusto, y cuenta de igual forma con un restaurant en la parte de abajo super economico por 5 o 7 cuc una comida completa.  Las quejas de las personas creo que es por que no saben a que destino estan llendo.",4
La comida era deliciosa y el servicio era genial. Teníamos la mole Sampler y ensaladas que no teníamos reserva pero fueron capaces de acomodar,5
"Excelente atención y lugar muy agradable, solo pide mesa por que los sillones son incómodos. La ensalada de alcachofa súper recomendable.",5
"Fue en una visita con mi esposo en crucero, el lugar es divino, romántico, ideal para caminar o dar un paseo en carruaje. Lo recomiendo más para una visita romántica o entre amigos/ familiares adultos. Lo único que no me gustó es que es demasiado caro, está bien que sea turístico pero muy caro, un pedazo de sandía costaba $3.00 (dólares americanos) y una cerveza en una tienda cualquiera $5.00.",4
"Después de ver el Museo Botero, nos preguntábamos en esta joya de museo, interpretación en inglés ayudó a comprender el contexto para el arte y la historia bancaria y oro mezclado. Nos encantó ver referencias a Alexander von Humboldt, después de leer ""La invención de la naturaleza"" y el aprendizaje de su papel en Colombia paisaje pintura desove",5
"Nos alojamos aquí por 1 semana en enero y tuvimos un ""regular"" experiencia La mejor cosa - y el único motivo de estar aquí es la terraza y el jardín. Es un acogedor lugar para un momento de tranquilidad en la Habana. me encanta sentarme allí con un mojito y un buen libro.  La primera habitación tiene una vista panorámica de la 7ª planta. como habíamos pedido. Por desgracia no funcionaba la cisterna. Nos informó esta varias veces durante nuestro primer día pero la resección mantenidas en diciéndonos que tiraba el camino equivocado ... enconces Nos pidió un cambio y nos dieron otra habitación más grande en la parte de atrás. Tuvimos que dejar las vistas, pero la habitación era mucho más grande. Al mal sobre el olor a desagüe que nunca fue resuelto. Las habitaciones eran de buena…",3
"Un lugar muy peculiar en el cual se ponen puestos que venden usado. Se puede encontrar desde juguetes viejos, hasta libros y música de antaño.En los alrededores hay restaurantes y bares en los cuales es bueno comer, no en todos. Prefiero comprar ahí y comer en otro lado.",3
"El recorrido es fabuloso, la forma de subir como la de bajar especiales, con vista espectacular de la ciudad. Considero que si vas a bogota y no subes a monserrate, te habras perdido de algo importante, por lo cual recomiendo a otros viajeros que no duden en hacerlo.",4
